# The physical locations of oNCOs found in the probands of this study are supplied in
# this file along with information about the number of MPPs within the oNCO, family
# size and whether oNCO is unambiguously assigned to owner. Ambiguously assigned
# oNCOs are not used for analysis of allele selection bias and DNMs colocation.
# The data columns are as follows: 
# Chr (chromosome),
# Begin (GRCh38 position of earliest converted variant in oNCO),
# End (GRCh38 position of last converted variant in oNCO),
# pid (proband ID),
# ptype (transmitting parent, P: paternal, M: maternal),
# event_id (unique ID for oNCO)
# MPPs (number of MPPs within oNCO),
# gcMPPs (number of gene-converted MPPs within oNCO),
# sibs (number of siblings with same parents),
# AO (ambiguous owner of oNCO - only in 2-children families),
Chr	Begin	End	pid	ptype	event_id	MPPs	gcMPPs	sibs	AO
chr2	110838360	110838360	P0550D	P	Y01535	1	1	2	0
chr2	110845024	110845024	P05448	M	X02AD4	1	1	2	0
chr2	111147352	111147352	P03F7A	P	Y009FD	1	1	2	0
chr2	111166052	111166052	P0074B	M	X0160B	1	1	2	0
chr2	111619787	111962504	P0074B	P	Y01990	80	14	2	0
chr2	111665157	111665157	P05091	P	Y00188	1	1	2	0
chr2	111665157	111665157	P0C4DA	P	Y01842	1	1	3	0
chr2	111886554	111886554	P0059C	P	Y01872	1	1	2	0
chr2	112709756	112709756	P0BC9C	P	Y02EE6	1	1	3	0
chr2	112720104	112720104	P04776	P	Y017B6	1	1	2	0
chr2	112833698	112833698	P0AE38	P	Y01262	1	1	2	0
chr2	112957367	112957367	P08C4F	P	Y02923	1	1	2	0
chr2	113167161	113167161	P035A0	P	Y0128C	1	1	2	0
chr2	113167484	113168442	P085BF	P	Y0056F	2	2	3	0
chr2	113217489	113217527	P0ACC5	M	X0136A	2	2	3	0
chr2	113256606	113256606	P0820E	P	Y02C31	1	1	2	0
chr2	114128453	114128453	P06928	M	X0115F	1	1	4	0
chr2	114154178	114154178	P002A3	P	Y00952	1	1	2	0
chr2	114154492	114154492	P09673	M	X00F4A	1	1	3	0
chr2	114450294	114451828	P0540D	M	X015A9	3	3	3	0
chr2	114451828	114451828	P06B62	M	X01E2A	1	1	2	0
chr2	114452137	114452137	P07453	P	Y00835	1	1	2	0
chr2	114545473	114545473	P02F5B	M	X0156C	1	1	2	0
chr2	114545904	114545904	P05E42	M	X02290	1	1	2	0
chr2	114546056	114546056	P0D5E4	M	X00F5A	1	1	5	0
chr2	114609460	114609460	P034FB	P	Y014C9	1	1	5	0
chr2	114999252	115319611	P04346	M	X00BD3	28	11	3	0
chr2	115319996	115319996	P0B133	M	X02B69	1	1	6	0
chr2	115472063	115472063	P00676	M	X0184F	1	1	6	0
chr2	116140078	116140078	P09CDC	M	X011BA	1	1	2	0
chr2	116542146	116542146	P087B8	P	Y02975	1	1	2	0
chr2	116715841	116715841	P06BF8	M	X01608	1	1	3	0
chr2	116726879	116726879	P05DF6	P	Y00244	1	1	2	0
chr2	116888303	116888303	P04D1C	P	Y01D18	1	1	4	0
chr2	116941810	116941810	P001D1	P	Y020B8	1	1	2	0
chr2	116969469	116969469	P0236B	M	X01EF2	1	1	4	0
chr2	117169138	117169513	P0CF1F	M	X03755	2	2	5	0
chr2	117568619	117568619	P0C28E	M	X0061F	1	1	3	0
chr2	117605718	117605718	P0BF3B	M	X010D9	1	1	4	0
chr2	117610241	117610241	P05006	M	X02942	1	1	2	0
chr2	117690449	117690449	P0971B	M	X017D9	1	1	4	0
chr2	118292684	118292684	P0A1E5	P	Y023BF	1	1	5	0
chr2	118435281	118485414	P0C93C	M	X00687	29	15	3	0
chr2	118534295	118534295	P009EC	M	X02E5E	1	1	3	0
chr2	118879093	118879093	P0CF60	P	Y02752	1	1	2	0
chr2	118879509	118879509	P06B28	M	X01C73	1	1	2	0
chr2	118914832	118914832	P03BBE	M	X00C79	1	1	2	0
chr2	119137389	119137389	P076F7	M	X016AB	1	1	2	0
chr2	119179657	119179657	P0448C	P	Y01546	1	1	6	0
chr2	119469346	119469346	P0E64C	P	Y01850	1	1	3	0
chr2	119503439	119503439	P0F62C	P	Y02CD9	1	1	2	0
chr2	119567249	119567249	P00D7F	P	Y005D0	1	1	2	0
chr2	119650824	119652040	P0BDD2	M	X0074E	3	3	2	0
chr2	119656507	119656507	P0A903	P	Y00C60	1	1	2	0
chr2	119673087	119855406	P04FCD	M	X03066	25	12	2	0
chr2	119833281	119833281	P0D705	P	Y0305D	1	1	3	0
chr2	120267411	120267411	P007A6	P	Y000C0	1	1	3	0
chr2	120339432	120339448	P064C2	P	Y00637	2	2	3	0
chr2	120339448	120339448	P0144F	M	X014B7	1	1	4	0
chr2	120339448	120339448	P03377	P	Y001E7	1	1	2	1
chr2	120339448	120339448	P048B3	P	Y01700	1	1	3	0
chr2	120339448	120339448	P069A3	P	Y01429	1	1	2	0
chr2	120339448	120339448	P0AD6E	P	Y02D41	1	1	2	0
chr2	120472020	120472020	P05487	P	Y01DDC	1	1	10	0
chr2	120577131	120583075	P06F73	M	X00C7F	6	6	2	0
chr2	120811212	120811212	P0244B	M	X02E70	1	1	4	0
chr2	120912849	120912849	P06E0E	P	Y00643	1	1	2	0
chr2	120913093	120913093	P06E60	P	Y007DE	1	1	2	0
chr2	121118550	121119529	P0E6DE	P	Y01363	11	10	3	0
chr2	121155396	121155396	P0BDD2	M	X0074F	1	1	2	0
chr2	121171690	121171690	P05A13	P	Y00C5A	1	1	5	0
chr2	121171690	121171690	P063C0	P	Y0249E	1	1	2	0
chr2	121171773	121171773	P00771	M	X026DF	1	1	3	0
chr2	121171773	121171773	P0334F	P	Y013D5	1	1	7	0
chr2	121171773	121171773	P0C30C	P	Y005BB	1	1	4	0
chr2	121313828	121313828	P06B0E	P	Y02458	1	1	2	0
chr2	121748619	121748619	P0BD0F	P	Y00516	1	1	2	0
chr2	122414215	122414215	P0245D	P	Y02F5B	1	1	5	0
chr2	122466016	122466016	P06498	P	Y02C52	1	1	6	0
chr2	122466016	122466016	P07B24	P	Y02551	1	1	3	0
chr2	122546202	122546202	P08D02	P	Y00022	1	1	7	0
chr2	122546477	122546667	P02213	P	Y0201B	2	2	2	0
chr2	122546477	122546477	P0D17F	P	Y020F5	1	1	4	0
chr2	122629326	122630007	P0AE3C	M	X02D9E	2	2	5	0
chr2	122638429	122638429	P0F203	P	Y021D9	1	1	3	0
chr2	122734844	122734844	P083AF	P	Y0212F	1	1	5	0
chr2	122734844	122734844	P0DD41	P	Y0275A	1	1	2	0
chr2	122734893	122734893	P03207	P	Y00362	1	1	2	0
chr2	122734893	122734893	P09122	P	Y02981	1	1	3	0
chr2	122734893	122734893	P0C032	P	Y02823	1	1	3	0
chr2	122734903	122734903	P0AC63	M	X00929	1	1	2	0
chr2	122781545	122781545	P03A0A	M	X020F7	1	1	3	0
chr2	122867347	122867347	P0EBBC	P	Y01B93	1	1	2	0
chr2	123389125	123393187	P09522	M	X03246	5	4	2	0
chr2	123393196	123393196	P06CF1	P	Y0276E	1	1	2	0
chr2	123531959	123531959	P096AE	P	Y02E7E	1	1	3	0
chr2	123659947	123659947	P0D17F	M	X006DD	1	1	4	0
chr2	123682105	123682105	P08017	P	Y00505	1	1	2	0
chr2	123769611	123769611	P0D4D0	P	Y00FFC	1	1	2	0
chr2	123835982	123835982	P02C13	P	Y01E48	1	1	2	0
chr2	124113929	124113929	P0A9FD	M	X035BC	1	1	3	0
chr2	124240659	124240659	P00941	P	Y026D5	1	1	4	0
chr2	124271705	124271705	P0C583	P	Y0073A	1	1	2	0
chr2	124701454	124701462	P0BAF7	P	Y01C58	2	2	2	0
chr2	125242102	125242102	P047B8	P	Y0123C	1	1	3	0
chr2	125655669	125655669	P089B0	P	Y011AB	1	1	3	0
chr2	125762880	125762880	P04632	P	Y024B7	1	1	5	0
chr2	125920379	125920379	P0EB3D	M	X00D22	1	1	2	0
chr2	126022177	126022177	P0F397	M	X00D87	1	1	2	0
chr2	126336002	126336002	P07E40	P	Y02036	1	1	4	0
chr2	126611524	126611524	P0CAA6	M	X01A57	1	1	2	0
chr2	126616764	126616764	P0A18D	M	X01535	1	1	3	0
chr2	126663252	126663252	P08C0A	M	X01628	1	1	2	0
chr2	126685270	126685270	P06456	P	Y025D5	1	1	3	0
chr2	126686016	126686016	P0DF94	M	X03604	1	1	5	0
chr2	126686195	126686195	P09B98	P	Y02866	1	1	2	0
chr2	126704184	126704184	P0947B	M	X00C70	1	1	2	0
chr2	126903080	126903080	P000F2	M	X01245	1	1	3	0
chr2	126933357	126933357	P065AC	P	Y01411	1	1	2	0
chr2	127138483	127138483	P0A491	P	Y01E3F	1	1	3	0
chr2	127139435	127139435	P08568	M	X02C81	1	1	2	0
chr2	127654360	127654376	P0EDE3	P	Y02119	2	2	3	0
chr2	127934509	127955893	P062B4	M	X02B92	7	3	3	0
chr2	128054456	128054456	P0CE69	M	X033E4	1	1	2	0
chr2	128197446	128197446	P07AC3	M	X0099A	1	1	5	0
chr2	128269175	128269919	P089D6	M	X02CDE	3	3	2	0
chr2	128269175	128269919	P0F0BF	M	X0250F	3	3	2	0
chr2	128269175	128273922	P03F06	P	Y02BB5	5	5	2	0
chr2	128328508	128328508	P0A272	M	X03C8C	1	1	3	0
chr2	128379995	128414362	P0528E	M	X00E4D	4	4	3	0
chr2	128439202	128439202	P012B3	M	X00800	1	1	2	0
chr2	128454646	128454646	P01A04	M	X03778	1	1	3	0
chr2	128669768	128669768	P016E5	M	X00A23	1	1	3	0
chr2	128717721	128717721	P0A18D	P	Y00791	1	1	3	0
chr2	128717951	128717951	P0950E	P	Y01D9D	1	1	3	0
chr2	129037918	129037918	P08800	P	Y01E9F	1	1	2	0
chr2	129115649	129116018	P0A474	M	X023E1	2	2	2	0
chr2	129115649	129115649	P016D3	P	Y00F5E	1	1	2	0
chr2	129698561	129698561	P07453	P	Y00836	1	1	2	0
chr2	129893296	129893296	P0634F	P	Y027DA	1	1	2	0
chr2	130317349	130317349	P0C86D	M	X0240F	1	1	5	0
chr2	130974701	130974886	P01F7E	M	X00DCB	2	2	7	0
chr2	131001482	131001482	P04C3C	P	Y03284	1	1	2	0
chr2	131094030	131094030	P096F1	M	X030F6	1	1	3	0
chr2	132474122	132474478	P0DAF5	M	X006A3	3	3	5	0
chr2	132517069	132517069	P08D02	M	X00B34	1	1	7	0
chr2	132559480	132577569	P0E2CB	M	X000DB	18	14	2	0
chr2	132615039	132615227	P009A7	M	X03705	2	2	2	0
chr2	132705560	132705560	P00291	P	Y02F20	1	1	2	0
chr2	132714429	132714429	P021D1	P	Y01A73	1	1	2	0
chr2	132962402	132962402	P054B1	P	Y0064F	1	1	5	0
chr2	132969914	132969914	P06915	M	X00561	1	1	2	0
chr2	132970652	132970652	P0208A	P	Y0144B	1	1	2	0
chr2	132974215	132974215	P0AD49	M	X01BC3	1	1	2	0
chr2	132974857	132976160	P0F291	P	Y023A4	3	3	3	0
chr2	133194468	133194468	P0771E	P	Y01E78	1	1	2	0
chr2	133426524	133426849	P042F1	M	X03200	2	2	2	0
chr2	133426849	133426849	P0A5CA	P	Y0141D	1	1	2	0
chr2	133427082	133427082	P0533A	P	Y01586	1	1	3	0
chr2	133427477	133427477	P08D2C	M	X00498	1	1	3	0
chr2	133457389	133457389	P0A98D	M	X02319	1	1	8	0
chr2	133472432	133472432	P00616	P	Y02300	1	1	4	0
chr2	133605461	133605461	P0DF9B	M	X00F8B	1	1	7	0
chr2	133605830	133605830	P0099C	P	Y002A4	1	1	2	0
chr2	133605921	133605921	P070A4	P	Y012CF	1	1	3	0
chr2	133606139	133606139	P06F25	M	X00400	1	1	2	0
chr2	133607925	133607925	P0A44C	M	X016E8	1	1	6	0
chr2	133684195	133686964	P0377B	M	X02DBC	2	2	2	0
chr2	133808955	133808955	P094C0	M	X01581	1	1	6	0
chr2	133809872	133809872	P0ACF4	M	X01AF2	1	1	2	0
chr2	133970096	133970096	P01CA4	P	Y0268B	1	1	2	0
chr2	133970096	133970096	P0E119	P	Y02F7D	1	1	2	0
chr2	133970287	133970287	P05958	M	X030C9	1	1	3	0
chr2	134137859	134200370	P0960E	M	X02A77	17	11	4	0
chr2	134187204	134187385	P069EB	M	X03CB3	3	3	2	0
chr2	134214773	134214773	P07A37	P	Y000EC	1	1	5	0
chr2	134411105	134411105	P0540D	P	Y00124	1	1	3	0
chr2	136094220	136094220	P06CEE	M	X024AB	1	1	5	0
chr2	136219344	136219344	P02441	P	Y01A66	1	1	2	0
chr2	136219344	136219366	P0F415	P	Y02B9C	2	2	3	0
chr2	136219355	136219355	P00C26	P	Y02B98	1	1	2	0
chr2	136262661	136284064	P0C583	M	X01622	22	15	2	0
chr2	136278689	136278689	P0555C	P	Y0018C	1	1	3	0
chr2	136285360	136285360	P057DC	P	Y01BA2	1	1	4	0
chr2	136285506	136285506	P0B700	P	Y0302B	1	1	2	0
chr2	136457177	136457177	P074C4	M	X02B2A	1	1	2	0
chr2	136555141	136555161	P0B346	M	X03329	2	2	2	0
chr2	136998956	136998956	P0E4C6	P	Y02EA3	1	1	3	0
chr2	137143449	137204632	P0AAE5	M	X01C7C	28	11	2	0
chr2	137192350	137192350	P0C192	M	X035E6	1	1	3	0
chr2	137246380	137246380	P0773B	M	X01B99	1	1	2	0
chr2	137317816	137317816	P02CD2	P	Y018B9	1	1	5	0
chr2	137317931	137317931	P0AEDD	P	Y013D6	1	1	7	0
chr2	137603968	137668341	P01553	M	X019DA	14	5	2	0
chr2	137668788	137668810	P0039B	P	Y012E1	2	2	2	1
chr2	137952238	137952238	P0D590	M	X020B3	1	1	2	0
chr2	138299535	138299535	P05D84	P	Y00403	1	1	6	0
chr2	138657604	138657604	P0044C	M	X028B1	1	1	2	0
chr2	138657865	138657865	P01B1B	P	Y031AD	1	1	2	0
chr2	138743051	138743051	P01C82	M	X00EBB	1	1	5	0
chr2	138748298	138748298	P06231	M	X02820	1	1	2	0
chr2	138774037	138774037	P0E4C6	M	X0365D	1	1	3	0
chr2	138908587	138908587	P07C49	M	X029EF	1	1	2	0
chr2	139126898	139126898	P04623	P	Y03234	1	1	2	0
chr2	139244964	139244964	P03FD3	P	Y01A07	1	1	3	0
chr2	139730305	139730305	P04221	M	X01DBA	1	1	2	0
chr2	139955137	139955137	P09762	M	X02D1F	1	1	2	0
chr2	140061404	140061404	P0AFB0	P	Y0206F	1	1	3	0
chr2	140311188	140311188	P00DFD	P	Y0229C	1	1	2	0
chr2	140579965	140579965	P0A0CB	P	Y009D3	1	1	7	0
chr2	141041543	141041677	P00DFF	M	X00AA3	2	2	5	0
chr2	141047663	141047782	P0CAE6	M	X002A4	4	4	2	0
chr2	141125394	141125394	P0CC62	M	X022A3	1	1	3	0
chr2	141320657	141320657	P08998	P	Y00E02	1	1	3	0
chr2	141414414	141414414	P03272	P	Y026DF	1	1	2	0
chr2	141414414	141414414	P08568	P	Y02805	1	1	2	0
chr2	141457757	141457757	P02AAB	M	X003B3	1	1	2	0
chr2	141623411	141623411	P0A7C4	M	X01648	1	1	2	0
chr2	141837889	141837889	P04793	M	X03552	1	1	2	0
chr2	141925169	141925169	P0339C	M	X01ACE	1	1	5	0
chr2	141978185	141992908	P07BC8	M	X002B6	10	7	2	0
chr2	142020332	142081863	P0B133	M	X02B6A	7	2	6	0
chr2	142965888	142965888	P089B0	M	X008C2	1	1	3	0
chr2	142965888	142965888	P0B0BA	M	X02435	1	1	9	0
chr2	142965888	143002487	P045A1	P	Y02383	40	27	2	0
chr2	143291441	143291441	P012FE	M	X02181	1	1	2	0
chr2	143297235	143297235	P01C9F	M	X031F6	1	1	2	0
chr2	143356850	143356850	P0BDF0	P	Y0180A	1	1	2	0
chr2	143513976	143513976	P0F494	M	X01283	1	1	3	0
chr2	143634349	143747629	P0C243	M	X02AB3	45	26	11	0
chr2	143670717	143670717	P03668	P	Y0200F	1	1	2	0
chr2	143685197	143685197	P07E02	M	X02131	1	1	3	0
chr2	143719626	143720182	P0AE36	P	Y003BA	2	2	5	0
chr2	143920483	143920483	P0AFE4	P	Y01D41	1	1	3	0
chr2	143928526	143928526	P0DC5F	M	X01F10	1	1	2	0
chr2	143992770	143992770	P0C0CE	P	Y0147D	1	1	2	0
chr2	144456854	144462596	P04CD1	P	Y0204B	3	3	3	0
chr2	144464070	144464070	P0781C	P	Y01E67	1	1	6	0
chr2	144464070	144464070	P0A3D6	P	Y00FD6	1	1	2	0
chr2	144653912	144653912	P067F3	M	X01061	1	1	3	0
chr2	144840044	144840044	P0BED7	M	X01500	1	1	2	0
chr2	144873195	144873195	P02BE5	M	X02882	1	1	6	0
chr2	145072248	145072248	P09F52	P	Y00023	1	1	7	0
chr2	145285027	145285027	P05CB0	P	Y02090	1	1	2	0
chr2	145401312	145401312	P05610	M	X01F8C	1	1	2	0
chr2	145555423	145555423	P0CD91	M	X00231	1	1	2	0
chr2	145900821	145900821	P053C7	M	X00313	1	1	2	0
chr2	146175473	146175473	P01884	P	Y01AF8	1	1	2	0
chr2	146186710	146186710	P0E8B8	P	Y02C23	1	1	4	0
chr2	146330381	146330381	P06CED	M	X02AB4	1	1	11	0
chr2	146330381	146330381	P036CF	P	Y031FB	1	1	2	0
chr2	146498104	146498104	P07B50	M	X01A40	1	1	2	0
chr2	147193149	147193149	P0817C	M	X03C5F	1	1	2	0
chr2	147197535	147197535	P0D64F	P	Y02928	1	1	2	0
chr2	148203060	148203060	P0034F	P	Y0068F	1	1	3	0
chr2	148446813	148446813	P09846	P	Y0139B	1	1	4	0
chr2	148446813	148446813	P0DA20	P	Y01554	1	1	2	0
chr2	148462075	148462075	P0310F	M	X017B8	1	1	2	0
chr2	148513141	148513141	P0260E	P	Y01E94	1	1	2	0
chr2	149058722	149058722	P01D19	M	X0336C	1	1	2	0
chr2	149069387	149069387	P056B8	M	X038A1	1	1	3	0
chr2	149083799	149083799	P0DFE0	P	Y017C5	1	1	5	0
chr2	149304200	149304200	P05E47	P	Y01083	1	1	2	0
chr2	149310862	149310862	P020D7	M	X02451	1	1	2	0
chr2	149605749	149605749	P01F61	P	Y0205E	1	1	3	0
chr2	150013602	150013602	P05F44	M	X03532	1	1	5	0
chr2	150404843	150404843	P0E7D6	M	X0207A	1	1	2	0
chr2	150444466	150470348	P0AC72	M	X030AC	10	6	2	0
chr2	150545257	150545257	P0E85E	M	X0142A	1	1	2	0
chr2	150807168	150807168	P08300	P	Y01CBA	1	1	3	0
chr2	150836323	150836770	P04E12	M	X006DE	2	2	4	0
chr2	150904411	150904411	P076D2	P	Y00436	1	1	3	0
chr2	151090011	151151866	P0E83B	M	X0376C	37	26	2	0
chr2	151141057	151141057	P0BCD6	M	X02270	1	1	2	0
chr2	151141532	151141532	P0ED15	P	Y00B57	1	1	2	0
chr2	151425082	151425082	P07AC3	P	Y00F1F	1	1	5	0
chr2	151637704	151637704	P04757	M	X011E9	1	1	2	0
chr2	151637704	151637704	P06FE4	M	X007E7	1	1	4	0
chr2	152114093	152114093	P0E7E3	P	Y00DA5	1	1	2	0
chr2	152117656	152117656	P0AC15	P	Y00C61	1	1	2	0
chr2	152135703	152135703	P0A9FD	M	X035BD	1	1	3	0
chr2	152543115	152543115	P06566	M	X02AA4	1	1	6	0
chr2	152608066	152608119	P0AEE7	P	Y00345	2	2	2	0
chr2	152610088	152628171	P0244B	M	X02E71	6	3	4	0
chr2	152795260	152795260	P08E04	P	Y01C01	1	1	2	0
chr2	152852701	152852701	P0A68D	M	X00646	1	1	2	0
chr2	153104508	153104508	P00BA1	M	X000FE	1	1	6	0
chr2	153146878	153146878	P0E97F	P	Y01729	1	1	5	0
chr2	153147090	153147090	P06AFD	M	X033C3	1	1	7	0
chr2	153147090	153147113	P076E8	P	Y01BA3	2	2	4	0
chr2	153147090	153147090	P0A10D	P	Y00889	1	1	3	0
chr2	153147166	153147166	P0C942	P	Y00FC2	1	1	4	0
chr2	153393968	153393968	P0A1C9	P	Y01D19	1	1	4	0
chr2	153577236	153577236	P05597	M	X01B2B	1	1	2	0
chr2	153577236	153577236	P0E361	M	X03BCE	1	1	2	0
chr2	153643103	153643125	P0F415	M	X015AF	2	2	3	0
chr2	154172414	154172414	P01044	P	Y006AE	1	1	7	0
chr2	154172414	154172414	P0EA14	P	Y01BAF	1	1	2	0
chr2	154354619	154354619	P0557E	P	Y01404	1	1	2	0
chr2	154354620	154354620	P0B783	P	Y02BD2	1	1	5	0
chr2	154355292	154355292	P0E451	M	X03165	1	1	2	0
chr2	154534493	154534493	P03F85	M	X01129	1	1	2	0
chr2	154754699	154754699	P0DC4D	P	Y01D49	1	1	2	0
chr2	154781016	154781016	P0B9F0	M	X03CDD	1	1	2	0
chr2	155564712	155564712	P070EF	P	Y00177	1	1	2	0
chr2	155634382	155634382	P03CAF	M	X01BE7	1	1	2	0
chr2	155671672	155671672	P096D3	M	X02F2D	1	1	2	0
chr2	155674001	155674001	P0F183	M	X00763	1	1	4	0
chr2	155674001	155674001	P057A0	P	Y01E81	1	1	2	0
chr2	155674001	155674001	P0A1A3	P	Y02AB3	1	1	4	0
chr2	155726313	155727134	P01C95	P	Y02B1F	2	2	2	0
chr2	156026575	156026575	P0E1E3	P	Y028C9	1	1	5	0
chr2	156077041	156077041	P00B60	M	X02109	1	1	2	0
chr2	156077041	156077041	P0ECBB	M	X03C0A	1	1	3	0
chr2	156702071	156702071	P0CE69	M	X033E5	1	1	2	0
chr2	156705988	156706482	P0D7FB	M	X02410	2	2	5	0
chr2	156804498	156804499	P06BCE	M	X03335	2	2	2	0
chr2	157131032	157131032	P0C250	M	X01850	1	1	6	0
chr2	157552619	157552619	P009BC	M	X01689	1	1	2	0
chr2	157554912	157554912	P01C82	M	X00EBC	1	1	5	0
chr2	157659909	157698970	P050D5	M	X00663	11	6	6	0
chr2	157675477	157675477	P06519	M	X02A59	1	1	2	0
chr2	158032546	158032546	P026D0	M	X00A39	1	1	3	0
chr2	158032546	158032546	P05BA0	M	X008F2	1	1	2	0
chr2	158032546	158032546	P0147C	P	Y00817	1	1	3	0
chr2	158180034	158180034	P03F7A	P	Y009FE	1	1	2	0
chr2	158180034	158180034	P09E67	P	Y0204C	1	1	3	0
chr2	158334329	158334329	P0F0A0	P	Y03078	1	1	2	1
chr2	158534571	158552577	P0B2EB	P	Y018DD	6	2	3	0
chr2	158732963	158732963	P0007D	M	X0326D	1	1	2	0
chr2	158809986	158809986	P072A0	M	X02F17	1	1	3	0
chr2	159098967	159098967	P0B9F0	P	Y01629	1	1	2	0
chr2	159205412	159205412	P08E0F	P	Y02F13	1	1	2	0
chr2	159466568	159466945	P02233	P	Y01887	2	2	3	0
chr2	159467180	159467180	P09A30	M	X00E1A	1	1	2	0
chr2	159467373	159467373	P08FD6	P	Y01BEB	1	1	2	0
chr2	159819127	159819139	P0925A	P	Y013FC	2	2	2	0
chr2	160023779	160023779	P0E190	M	X00CCC	1	1	2	0
chr2	160024104	160024104	P03E3B	P	Y027FC	1	1	2	0
chr2	160222939	160222939	P07C39	P	Y01C2E	1	1	2	0
chr2	160223221	160223221	P03D10	P	Y01880	1	1	3	0
chr2	160223221	160223221	P0A629	P	Y01B50	1	1	2	0
chr2	160223221	160223221	P0DC4C	P	Y0034B	1	1	2	0
chr2	160223362	160223362	P075B1	P	Y00620	1	1	2	0
chr2	160223362	160223362	P0B712	P	Y02A70	1	1	4	0
chr2	160512394	160512443	P085FC	P	Y0107D	2	2	2	0
chr2	160562377	160562377	P05578	M	X02BA1	1	1	2	0
chr2	160637067	160637067	P079BB	M	X0393C	1	1	3	0
chr2	160923688	160927265	P02B3C	M	X0270A	5	4	2	0
chr2	160927684	160927684	P04D13	M	X026D2	1	1	2	0
chr2	161077148	161077204	P07D58	P	Y01B83	2	2	2	0
chr2	161457624	161463214	P0105E	P	Y02815	2	2	4	0
chr2	161699850	161707043	P01831	M	X00864	10	10	3	0
chr2	161726902	161726902	P0F517	M	X0013F	1	1	2	0
chr2	161946483	161973392	P01C82	M	X00EBD	18	16	5	0
chr2	162109893	162109893	P001D1	M	X01B80	1	1	2	0
chr2	162141450	162141450	P053A2	P	Y0193C	1	1	2	0
chr2	162907612	162908999	P0879E	M	X039A0	2	2	6	0
chr2	163649649	163745419	P06B5D	M	X02FAE	23	11	3	0
chr2	163700950	163722415	P058A3	M	X01151	6	4	3	0
chr2	163745374	163745374	P06A73	M	X00B01	1	1	4	0
chr2	163748932	163748932	P0F67D	P	Y007BB	1	1	3	0
chr2	164001678	164001678	P097C0	M	X019A4	1	1	2	0
chr2	164040431	164040522	P040D8	M	X01228	2	2	5	0
chr2	164304545	164409408	P0F542	M	X03A91	23	20	2	0
chr2	164324227	164338804	P0658E	M	X00820	15	11	3	0
chr2	164401456	164401456	P063CF	M	X02269	1	1	2	0
chr2	164401456	164401456	P063D3	M	X01B42	1	1	3	0
chr2	164581720	164581720	P0B0B5	M	X03A32	1	1	2	0
chr2	164808634	164808634	P05B25	M	X03989	1	1	2	0
chr2	165178642	165231117	P0E9B0	M	X00620	7	4	3	0
chr2	166304910	166304910	P0CD8D	M	X011D5	1	1	2	0
chr2	166304929	166305767	P0D9D1	M	X034F5	4	4	2	0
chr2	166517394	166517394	P0E1AD	P	Y03208	1	1	3	0
chr2	166771506	166771506	P0F57E	M	X0348E	1	1	2	0
chr2	167417497	167417497	P01860	M	X00265	1	1	2	0
chr2	167581850	167581850	P0A537	M	X0037C	1	1	2	0
chr2	167705804	167705804	P0B663	P	Y01E50	1	1	7	0
chr2	167867380	167867380	P0A9DB	P	Y00541	1	1	2	0
chr2	167957198	167957898	P07D17	M	X01B69	3	3	2	0
chr2	167957805	167957805	P03E9C	M	X02DF2	1	1	4	0
chr2	168147670	168147670	P07BC8	P	Y02AD7	1	1	2	0
chr2	168244130	168244130	P069EB	M	X03CB4	1	1	2	0
chr2	168324016	168324016	P0A30C	M	X02182	1	1	2	0
chr2	168365980	168365980	P066CA	M	X03A99	1	1	3	0
chr2	168407364	168407364	P0A3F3	M	X0351A	1	1	3	0
chr2	168731774	168731774	P045A6	P	Y00AAA	1	1	2	0
chr2	168731774	168731774	P06F3F	P	Y0311B	1	1	2	0
chr2	168862385	168901031	P07122	M	X003B4	6	4	2	0
chr2	168896002	168896002	P01D22	P	Y00950	1	1	2	0
chr2	168896002	168896002	P0B712	P	Y02A71	1	1	4	0
chr2	168964581	168964581	P00E55	P	Y00327	1	1	3	0
chr2	169110835	169111619	P0DAF5	M	X006A4	2	2	5	0
chr2	169293607	169293607	P0BFB4	M	X02EA3	1	1	2	0
chr2	169293607	169293607	P0EDB9	P	Y025ED	1	1	2	0
chr2	169307258	169307258	P0A08A	M	X007C1	1	1	2	0
chr2	169414503	169414503	P0AF16	M	X02883	1	1	6	0
chr2	169415116	169415116	P00A2F	P	Y01483	1	1	4	0
chr2	169415678	169415678	P091C4	M	X03319	1	1	3	0
chr2	169416617	169420885	P0B6D1	M	X015A3	4	4	2	0
chr2	169424438	169425329	P05F59	P	Y02A8C	4	4	2	0
chr2	169469043	169469043	P05937	P	Y0129E	1	1	6	0
chr2	169849735	169849735	P00044	M	X00512	1	1	2	0
chr2	170119046	170119046	P0CDEB	P	Y02140	1	1	2	0
chr2	170129704	170129704	P0E6FE	M	X03353	1	1	2	0
chr2	170248676	170255264	P0260E	M	X032CF	6	6	2	0
chr2	170248701	170248701	P02E21	M	X01557	1	1	3	0
chr2	170327112	170327112	P0F48F	P	Y01B13	1	1	2	1
chr2	170327293	170327322	P09BB3	P	Y02530	2	2	2	0
chr2	170385527	170385527	P03811	M	X03583	1	1	2	0
chr2	170385889	170492805	P05D08	M	X0140D	19	13	2	0
chr2	170534161	170534161	P0EA98	M	X01DED	1	1	2	0
chr2	170570673	170570673	P0EB34	M	X00A31	1	1	2	0
chr2	170584014	170596595	P07B74	M	X02F38	2	2	3	0
chr2	170596595	170596595	P0C552	M	X01951	1	1	2	0
